Entity,Year,maternal_mortality_ratio_gapdata010,gapdata010_source_component,maternal_mortality_ratio_owid_current,owid_current_source_component,absolute_difference_mmr,audit_caveat
Sweden,1846,494.46857165782376,Gapminder GD010 gapdata010.xls recovered source component,494.46857,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.6578237591602374e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1847,441.62574738603934,Gapminder GD010 gapdata010.xls recovered source component,441.62573,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.7386039360189898e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1848,415.5124653739612,Gapminder GD010 gapdata010.xls recovered source component,415.51245,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.537396121875645e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1849,471.9333238353041,Gapminder GD010 gapdata010.xls recovered source component,471.93332,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,3.83530414183042e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1850,467.3955380030616,Gapminder GD010 gapdata010.xls recovered source component,467.39554,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.9969384084106423e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1851,472.6961689100977,Gapminder GD010 gapdata010.xls recovered source component,472.69617,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.0899022981902817e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1852,453.34933751904344,Gapminder GD010 gapdata010.xls recovered source component,453.34933,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,7.519043435877393e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1853,421.8765427666125,Gapminder GD010 gapdata010.xls recovered source component,421.87656,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.7233387495707575e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1854,445.4361527637857,Gapminder GD010 gapdata010.xls recovered source component,445.43616,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,7.236214287331677e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1855,441.4627363737486,Gapminder GD010 gapdata010.xls recovered source component,441.46274,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,3.626251384503121e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1856,352.7919222815036,Gapminder GD010 gapdata010.xls recovered source component,352.79193,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,7.718496362940641e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1857,370.34244107617155,Gapminder GD010 gapdata010.xls recovered source component,370.34244,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.0761715429907781e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1858,509.9233565046227,Gapminder GD010 gapdata010.xls recovered source component,509.92337,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.3495377288563759e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1859,528.0954371034536,Gapminder GD010 gapdata010.xls recovered source component,528.09546,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,2.2896546397532802e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1860,488.1272435079077,Gapminder GD010 gapdata010.xls recovered source component,488.12726,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.649209229981352e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1861,514.0799469336829,Gapminder GD010 gapdata010.xls recovered source component,514.07996,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.3066317137599981e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1862,560.0984922178989,Gapminder GD010 gapdata010.xls recovered source component,560.0985,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,7.782101079101267e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1863,565.9857460958154,Gapminder GD010 gapdata010.xls recovered source component,565.9857,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,4.6095815491753456e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1864,597.0412634922502,Gapminder GD010 gapdata010.xls recovered source component,597.04126,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,3.4922502436529612e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1865,595.7655960262434,Gapminder GD010 gapdata010.xls recovered source component,595.7656,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,3.973756520281313e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1866,511.7199191175934,Gapminder GD010 gapdata010.xls recovered source component,511.7199,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.9117593410555855e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1867,495.99478390461996,Gapminder GD010 gapdata010.xls recovered source component,495.99478,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,3.90461997312741e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1868,498.4559175329477,Gapminder GD010 gapdata010.xls recovered source component,498.45593,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.2467052329157013e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1869,591.4494761083304,Gapminder GD010 gapdata010.xls recovered source component,591.44946,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.6108330328279408e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1870,648.3753066639964,Gapminder GD010 gapdata010.xls recovered source component,648.3753,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,6.663996373390546e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1871,569.373218254498,Gapminder GD010 gapdata010.xls recovered source component,569.3732,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.8254498058922763e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1872,468.56665852909447,Gapminder GD010 gapdata010.xls recovered source component,468.56665,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,8.529094486675604e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1873,556.0493151933639,Gapminder GD010 gapdata010.xls recovered source component,556.0493,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.5193363879006938e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1874,907.32388235559,Gapminder GD010 gapdata010.xls recovered source component,907.32385,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,3.235558995129395e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1875,673.7374777504817,Gapminder GD010 gapdata010.xls recovered source component,673.7375,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,2.2249518224271014e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1876,618.1470306865848,Gapminder GD010 gapdata010.xls recovered source component,618.14703,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,6.865848263259977e-07,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1877,493.94840983275077,Gapminder GD010 gapdata010.xls recovered source component,493.9484,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,9.832750777150068e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1878,429.111137553546,Gapminder GD010 gapdata010.xls recovered source component,429.11115,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.2446454036307841e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1879,443.74761764346283,Gapminder GD010 gapdata010.xls recovered source component,443.74762,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,2.356537152081728e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1880,476.679924327062,Gapminder GD010 gapdata010.xls recovered source component,476.67993,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,5.672938016232365e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1881,488.6900996957923,Gapminder GD010 gapdata010.xls recovered source component,488.6901,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,3.042076741621713e-07,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1882,372.300819061802,Gapminder GD010 gapdata010.xls recovered source component,372.3008,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.9061801992847904e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1883,412.4176857949201,Gapminder GD010 gapdata010.xls recovered source component,412.4177,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.4205079935436515e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1884,355.3281199322498,Gapminder GD010 gapdata010.xls recovered source component,355.32812,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,6.775019301130669e-08,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1885,436.24552101844034,Gapminder GD010 gapdata010.xls recovered source component,436.2455,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,2.1018440349962475e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1886,372.4567850045038,Gapminder GD010 gapdata010.xls recovered source component,372.4568,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.499549620120888e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1887,443.7500445890318,Gapminder GD010 gapdata010.xls recovered source component,443.75003,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.4589031820833043e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1888,343.7131277894629,Gapminder GD010 gapdata010.xls recovered source component,343.71313,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,2.210537104474497e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1889,314.986862927712,Gapminder GD010 gapdata010.xls recovered source component,314.98688,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.707228796021809e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1890,303.89903964909394,Gapminder GD010 gapdata010.xls recovered source component,303.89905,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.0350906052281061e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1891,336.4916319844151,Gapminder GD010 gapdata010.xls recovered source component,336.49164,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,8.015584910481266e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1892,367.22161361497274,Gapminder GD010 gapdata010.xls recovered source component,367.22162,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,6.385027234045992e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1893,369.69839594925946,Gapminder GD010 gapdata010.xls recovered source component,369.6984,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,4.050740528782626e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1894,299.06627399949775,Gapminder GD010 gapdata010.xls recovered source component,299.06628,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,6.00050225330051e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1895,277.11944368085943,Gapminder GD010 gapdata010.xls recovered source component,277.11945,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,6.3191405388351995e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1896,246.4484617446466,Gapminder GD010 gapdata010.xls recovered source component,246.44846,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.7446465960802016e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1897,256.3929052098136,Gapminder GD010 gapdata010.xls recovered source component,256.3929,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,5.209813593864965e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1898,206.5586018473078,Gapminder GD010 gapdata010.xls recovered source component,206.55861,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,8.152692174689946e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1899,248.72649049162695,Gapminder GD010 gapdata010.xls recovered source component,248.72649,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,4.916269347177149e-07,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1900,188.21621699882004,Gapminder GD010 gapdata010.xls recovered source component,188.21622,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,3.0011799481144408e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1901,226.01707684580612,Gapminder GD010 gapdata010.xls recovered source component,226.01707,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,6.845806126420939e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1902,222.7657901633616,Gapminder GD010 gapdata010.xls recovered source component,222.7658,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,9.836638412252796e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1903,227.78873155284697,Gapminder GD010 gapdata010.xls recovered source component,227.78873,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.5528469816672441e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1904,213.40921216432508,Gapminder GD010 gapdata010.xls recovered source component,213.40921,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,2.1643250818215165e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1905,245.92161525452516,Gapminder GD010 gapdata010.xls recovered source component,245.92162,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,4.745474825540441e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1906,237.88610745132485,Gapminder GD010 gapdata010.xls recovered source component,237.88611,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,2.548675155367164e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1907,298.26087592201355,Gapminder GD010 gapdata010.xls recovered source component,298.26086,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.592201357425438e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1908,212.4227717211285,Gapminder GD010 gapdata010.xls recovered source component,212.42278,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,8.278871490574602e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1909,250.1702447940934,Gapminder GD010 gapdata010.xls recovered source component,250.17024,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,4.794093399596022e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1910,254.3778801843318,Gapminder GD010 gapdata010.xls recovered source component,254.37788,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.8433178183840937e-07,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1911,266.2114501003933,Gapminder GD010 gapdata010.xls recovered source component,266.21146,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,9.899606709495856e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1912,232.56164012403286,Gapminder GD010 gapdata010.xls recovered source component,232.56165,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,9.875967123207374e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1913,227.3425499231951,Gapminder GD010 gapdata010.xls recovered source component,227.34254,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,9.923195079863945e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1914,260.3160870707102,Gapminder GD010 gapdata010.xls recovered source component,260.3161,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.2929289823659929e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1915,290.25098173126173,Gapminder GD010 gapdata010.xls recovered source component,290.25098,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.7312617046627565e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1916,266.2743776658257,Gapminder GD010 gapdata010.xls recovered source component,266.27438,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,2.3341743258242786e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1917,245.74903810351245,Gapminder GD010 gapdata010.xls recovered source component,245.74904,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.8964875607707654e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1918,257.72540375566956,Gapminder GD010 gapdata010.xls recovered source component,257.7254,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,3.7556695815510466e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1919,320.33196461590546,Gapminder GD010 gapdata010.xls recovered source component,320.33197,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,5.3840945497540815e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1920,400.712056676252,Gapminder GD010 gapdata010.xls recovered source component,400.71207,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.3323747964477661e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1921,269.3328531274712,Gapminder GD010 gapdata010.xls recovered source component,269.33286,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,6.8725287860615936e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1922,251.39808116566618,Gapminder GD010 gapdata010.xls recovered source component,251.39809,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,8.83433381204668e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1923,231.85083968792702,Gapminder GD010 gapdata010.xls recovered source component,231.85085,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.031207298751724e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1924,238.41181055430744,Gapminder GD010 gapdata010.xls recovered source component,238.4118,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.055430743690522e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1925,263.42528130056826,Gapminder GD010 gapdata010.xls recovered source component,263.4253,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.8699431734603422e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1926,294.0974638995363,Gapminder GD010 gapdata010.xls recovered source component,294.09747,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,6.100463679103996e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1927,277.5680143682266,Gapminder GD010 gapdata010.xls recovered source component,277.56802,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,5.6317733765354205e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1928,330.036375526219,Gapminder GD010 gapdata010.xls recovered source component,330.03638,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,4.473781018532463e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1929,379.0611774587825,Gapminder GD010 gapdata010.xls recovered source component,379.0612,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,2.2541217504112865e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1930,348.1214179579707,Gapminder GD010 gapdata010.xls recovered source component,348.12143,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.2042029254644149e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1931,367.8327513889804,Gapminder GD010 gapdata010.xls recovered source component,367.83276,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,8.611019609361392e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1932,344.17848271867587,Gapminder GD010 gapdata010.xls recovered source component,344.1785,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.7281324119267083e-05,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1933,306.98659139026114,Gapminder GD010 gapdata010.xls recovered source component,306.9866,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,8.60973887029104e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1934,332.58120622385184,Gapminder GD010 gapdata010.xls recovered source component,332.5812,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,6.223851812592329e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1935,256.09387004400156,Gapminder GD010 gapdata010.xls recovered source component,256.09387,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,4.400158104544971e-08,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1936,314.8260586026221,Gapminder GD010 gapdata010.xls recovered source component,314.82605,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,8.602622074249666e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1937,309.8270501145254,Gapminder GD010 gapdata010.xls recovered source component,309.82706,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,9.885474639759195e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1938,239.49928682434592,Gapminder GD010 gapdata010.xls recovered source component,239.49928,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,6.8243459168115805e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1939,226.94598480180736,Gapminder GD010 gapdata010.xls recovered source component,226.94598,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,4.801807364174238e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
Sweden,1940,216.1247885735764,Gapminder GD010 gapdata010.xls recovered source component,216.12479,OWID current successor/equivalent fill; not verified book-era Roser 2016p/World Bank 2015 value,1.426423580142e-06,OWID current values are used for audit/successor fill only; they do not verify the unrecovered Roser 2016p/World Bank 2015 book-era vintage.
